,transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,time_of_day,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime
9380,TX109380,user_7993,Send Money,1398.28,Nakuru,Feature Phone,Airtel,agent,morning,0,0,0,2024-06-22 15:42:26
9381,TX109381,user_4598,Send Money,1382.06,Nyeri,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-01 13:10:32
9382,TX109382,user_1573,Pay Bill,1098.44,Eldoret,iOS,Telkom Kenya,individual,night,0,0,0,2024-06-27 08:08:00
9383,TX109383,user_5214,Deposit Cash,2110.47,Machakos,Feature Phone,Safaricom,individual,morning,0,0,1,2024-06-27 04:41:38
9384,TX109384,user_8636,Withdraw Cash,5174.07,Garissa,Android,Safaricom,individual,evening,0,0,0,2024-06-09 15:02:56
9385,TX109385,user_2478,Send Money,6319.27,Machakos,Android,Airtel,individual,night,0,0,0,2024-06-25 23:44:12
9386,TX109386,user_7127,Withdraw Cash,5712.82,Nakuru,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-05 15:31:49
9387,TX109387,user_7676,Send Money,3397.55,Mombasa,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-03 04:26:37
9388,TX109388,user_3196,Send Money,1151.84,Garissa,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-14 18:11:56
9389,TX109389,user_9166,Pay Bill,4646.18,Kisumu,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-10 16:36:31
9390,TX109390,user_9846,Lipa na M-Pesa,140.55,Meru,Android,Airtel,individual,afternoon,0,0,0,2024-06-05 06:37:43
9391,TX109391,user_7050,Pay Bill,5600.85,Meru,iOS,Safaricom,individual,evening,0,0,0,2024-06-20 03:56:15
9392,TX109392,user_5650,Send Money,5303.07,Meru,iOS,Safaricom,individual,night,0,0,0,2024-06-02 15:43:04
9393,TX109393,user_9484,Deposit Cash,3880.33,Meru,Android,Airtel,individual,afternoon,0,0,0,2024-06-03 06:28:45
9394,TX109394,user_5526,Lipa na M-Pesa,360.7,Mombasa,Android,Airtel,agent,morning,0,0,0,2024-06-01 06:41:16
9395,TX109395,user_5412,Deposit Cash,20754.76,Kisumu,Android,Airtel,individual,afternoon,0,0,0,2024-06-27 02:54:25
9396,TX109396,user_6443,Deposit Cash,4942.93,Eldoret,iOS,Airtel,individual,evening,0,0,0,2024-06-15 22:40:55
9397,TX109397,user_9787,Deposit Cash,4645.54,Meru,Android,Safaricom,individual,afternoon,0,0,0,2024-06-04 12:14:56
9398,TX109398,user_3593,Lipa na M-Pesa,231.52,Garissa,Android,Airtel,agent,evening,0,0,0,2024-06-05 14:03:10
9399,TX109399,user_7852,Deposit Cash,1780.34,Meru,Android,Airtel,individual,morning,0,0,1,2024-06-12 21:38:37
9400,TX109400,user_7629,Lipa na M-Pesa,315.4,Nairobi,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-09 08:37:36
9401,TX109401,user_4869,Withdraw Cash,1567.68,Thika,iOS,Telkom Kenya,individual,night,0,0,1,2024-06-24 23:47:47
9402,TX109402,user_8971,Send Money,2957.85,Thika,iOS,Safaricom,individual,evening,0,0,0,2024-06-10 06:28:21
9403,TX109403,user_8822,Buy Airtime,7388.18,Machakos,Feature Phone,Safaricom,individual,morning,1,0,0,2024-06-29 23:51:28
9404,TX109404,user_3989,Deposit Cash,1164.07,Mombasa,iOS,Safaricom,agent,night,0,0,0,2024-06-28 11:59:02
9405,TX109405,user_8062,Pay Bill,3418.14,Mombasa,Android,Safaricom,individual,morning,0,0,0,2024-06-04 15:12:53
9406,TX109406,user_6340,Withdraw Cash,629.67,Nairobi,Feature Phone,Safaricom,agent,afternoon,0,0,0,2024-06-08 17:38:29
9407,TX109407,user_4823,Pay Bill,1529.15,Kisumu,Android,Safaricom,individual,morning,0,0,0,2024-06-08 03:40:54
9408,TX109408,user_4932,Buy Airtime,10296.84,Garissa,Android,Safaricom,individual,night,0,0,0,2024-06-18 20:50:46
9409,TX109409,user_9554,Lipa na M-Pesa,4819.16,Machakos,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-16 10:26:32
9410,TX109410,user_3429,Buy Airtime,2762.31,Garissa,Android,Safaricom,agent,afternoon,0,0,0,2024-06-13 02:08:44
9411,TX109411,user_8444,Pay Bill,1014.81,Nyeri,iOS,Safaricom,individual,morning,0,0,0,2024-06-28 23:36:22
9412,TX109412,user_8147,Buy Airtime,1671.46,Machakos,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-18 09:25:29
9413,TX109413,user_8631,Send Money,596.49,Machakos,Feature Phone,Safaricom,individual,morning,1,0,0,2024-06-21 01:01:47
9414,TX109414,user_4598,Buy Airtime,1526.46,Mombasa,Android,Safaricom,individual,evening,0,0,0,2024-06-28 19:46:25
9415,TX109415,user_5329,Deposit Cash,571.42,Nairobi,Feature Phone,Telkom Kenya,agent,morning,0,1,0,2024-06-14 04:44:54
9416,TX109416,user_7718,Send Money,5551.85,Thika,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-02 14:24:04
9417,TX109417,user_9218,Deposit Cash,294.72,Garissa,Android,Airtel,individual,afternoon,0,0,0,2024-06-13 08:58:15
9418,TX109418,user_1092,Buy Airtime,734.96,Thika,Android,Safaricom,individual,afternoon,0,0,0,2024-06-13 11:13:44
9419,TX109419,user_9500,Send Money,4112.34,Garissa,iOS,Telkom Kenya,agent,evening,0,0,0,2024-06-19 12:15:49
9420,TX109420,user_1051,Send Money,8148.26,Machakos,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-25 00:57:07
9421,TX109421,user_1318,Buy Airtime,11692.82,Mombasa,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-22 09:14:48
9422,TX109422,user_6688,Withdraw Cash,6328.1,Nairobi,iOS,Airtel,agent,afternoon,0,0,0,2024-06-03 09:35:40
9423,TX109423,user_8018,Lipa na M-Pesa,831.55,Meru,iOS,Airtel,individual,evening,0,0,1,2024-06-13 08:19:36
9424,TX109424,user_8210,Lipa na M-Pesa,1177.64,Machakos,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-28 09:34:06
9425,TX109425,user_4956,Lipa na M-Pesa,7161.09,Machakos,Android,Airtel,individual,night,0,0,0,2024-06-04 20:50:30
9426,TX109426,user_7057,Send Money,7704.3,Machakos,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-27 07:22:51
9427,TX109427,user_7875,Lipa na M-Pesa,3582.14,Meru,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-13 07:19:30
9428,TX109428,user_5431,Send Money,1317.24,Garissa,Android,Safaricom,individual,evening,0,0,0,2024-06-08 19:18:23
9429,TX109429,user_2525,Withdraw Cash,887.87,Mombasa,Feature Phone,Safaricom,individual,afternoon,0,1,0,2024-06-17 09:31:54
9430,TX109430,user_8043,Buy Airtime,6693.59,Eldoret,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-25 02:37:26
9431,TX109431,user_2278,Buy Airtime,804.07,Nyeri,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-25 01:26:20
9432,TX109432,user_9705,Send Money,3794.46,Machakos,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-14 11:40:53
9433,TX109433,user_7125,Send Money,12041.97,Eldoret,iOS,Safaricom,individual,morning,0,0,0,2024-06-08 21:55:54
9434,TX109434,user_8874,Withdraw Cash,4276.19,Machakos,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-07 18:52:37
9435,TX109435,user_7900,Lipa na M-Pesa,1042.87,Meru,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-07 05:25:20
9436,TX109436,user_3500,Withdraw Cash,1161.97,Thika,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-06 12:46:45
9437,TX109437,user_4464,Buy Airtime,341.24,Nyeri,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-07 20:12:53
9438,TX109438,user_3259,Buy Airtime,4056.92,Nairobi,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-14 02:46:04
9439,TX109439,user_8496,Deposit Cash,2557.5,Thika,iOS,Airtel,individual,afternoon,0,0,0,2024-06-07 07:32:52
9440,TX109440,user_3659,Lipa na M-Pesa,809.43,Eldoret,iOS,Airtel,individual,evening,0,0,0,2024-06-12 21:48:54
9441,TX109441,user_1255,Buy Airtime,904.19,Kisumu,Feature Phone,Safaricom,individual,afternoon,0,0,1,2024-06-22 20:36:02
9442,TX109442,user_2502,Deposit Cash,31.73,Nakuru,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-04 02:02:35
9443,TX109443,user_5656,Send Money,13425.86,Meru,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-23 14:01:36
9444,TX109444,user_6430,Buy Airtime,6161.28,Machakos,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-12 03:50:35
9445,TX109445,user_9598,Pay Bill,1754.05,Meru,Android,Safaricom,individual,night,0,0,0,2024-06-18 21:44:50
9446,TX109446,user_4176,Lipa na M-Pesa,10221.53,Thika,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-22 19:01:57
9447,TX109447,user_2860,Deposit Cash,3956.66,Nairobi,Android,Airtel,individual,evening,0,0,0,2024-06-08 11:03:53
9448,TX109448,user_7158,Lipa na M-Pesa,4872.57,Thika,iOS,Safaricom,agent,evening,0,0,0,2024-06-08 06:23:12
9449,TX109449,user_6806,Lipa na M-Pesa,3987.53,Garissa,Android,Telkom Kenya,agent,night,0,0,0,2024-06-15 19:03:16
9450,TX109450,user_5354,Pay Bill,4949.25,Thika,Feature Phone,Airtel,individual,morning,0,0,0,2024-06-16 04:04:24
9451,TX109451,user_1722,Withdraw Cash,656.12,Kisumu,iOS,Airtel,individual,afternoon,0,0,1,2024-06-19 07:15:09
9452,TX109452,user_8579,Send Money,2892.56,Nyeri,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-24 09:15:30
9453,TX109453,user_1613,Lipa na M-Pesa,6625.4,Meru,iOS,Safaricom,individual,night,0,0,0,2024-06-16 22:16:23
9454,TX109454,user_4331,Buy Airtime,69.08,Meru,iOS,Airtel,individual,morning,0,0,0,2024-06-19 09:47:25
9455,TX109455,user_6790,Send Money,461.14,Eldoret,Android,Airtel,individual,evening,0,1,0,2024-06-02 09:27:39
9456,TX109456,user_4116,Buy Airtime,986.6,Nakuru,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-01 09:02:47
9457,TX109457,user_1330,Send Money,1222.09,Nakuru,Android,Airtel,individual,afternoon,0,0,0,2024-06-22 12:44:19
9458,TX109458,user_3212,Send Money,706.14,Kisumu,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-24 02:19:47
9459,TX109459,user_6493,Deposit Cash,3426.66,Mombasa,Feature Phone,Safaricom,agent,afternoon,0,0,0,2024-06-03 18:57:13
9460,TX109460,user_8232,Buy Airtime,1218.58,Machakos,Android,Airtel,individual,afternoon,0,0,0,2024-06-01 16:07:11
9461,TX109461,user_6614,Buy Airtime,602.33,Garissa,Android,Airtel,individual,afternoon,0,0,0,2024-06-24 04:26:30
9462,TX109462,user_6913,Send Money,8269.15,Nakuru,iOS,Airtel,individual,afternoon,0,0,0,2024-06-21 21:55:51
9463,TX109463,user_6913,Lipa na M-Pesa,4156.45,Nairobi,iOS,Safaricom,individual,morning,0,0,0,2024-06-19 01:57:07
9464,TX109464,user_6611,Buy Airtime,988.54,Meru,iOS,Airtel,agent,afternoon,0,0,0,2024-06-01 17:17:41
9465,TX109465,user_1319,Pay Bill,1567.22,Nairobi,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-07 11:04:45
9466,TX109466,user_9085,Pay Bill,4725.35,Machakos,Android,Safaricom,individual,morning,0,0,0,2024-06-14 18:00:26
9467,TX109467,user_5200,Send Money,5477.47,Eldoret,iOS,Safaricom,individual,afternoon,0,0,0,2024-06-28 09:33:00
9468,TX109468,user_5791,Withdraw Cash,679.4,Eldoret,Android,Safaricom,individual,night,0,0,1,2024-06-20 16:36:58
9469,TX109469,user_1329,Send Money,9652.7,Nyeri,iOS,Telkom Kenya,agent,morning,0,0,0,2024-06-03 08:26:34
9470,TX109470,user_9851,Send Money,5384.34,Mombasa,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-03 05:58:42
9471,TX109471,user_7742,Lipa na M-Pesa,6802.65,Nakuru,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-08 01:19:27
9472,TX109472,user_5916,Lipa na M-Pesa,543.62,Thika,iOS,Airtel,individual,afternoon,0,0,0,2024-06-25 21:35:28
9473,TX109473,user_2793,Deposit Cash,541.61,Thika,Android,Safaricom,individual,night,0,0,0,2024-06-23 10:40:49
9474,TX109474,user_7457,Withdraw Cash,1275.31,Meru,iOS,Safaricom,individual,night,0,1,1,2024-06-08 11:03:37
9475,TX109475,user_9125,Withdraw Cash,233.91,Kisumu,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-01 16:36:20
9476,TX109476,user_6703,Withdraw Cash,334.19,Meru,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-11 10:21:43
9477,TX109477,user_7170,Withdraw Cash,540.96,Thika,iOS,Safaricom,individual,morning,0,0,0,2024-06-04 11:18:18
9478,TX109478,user_7644,Withdraw Cash,4362.01,Meru,Feature Phone,Telkom Kenya,agent,night,0,0,0,2024-06-18 18:22:40
9479,TX109479,user_8420,Send Money,107.44,Meru,Android,Airtel,individual,morning,0,0,0,2024-06-19 16:16:57
9480,TX109480,user_5155,Send Money,304.2,Nakuru,iOS,Airtel,individual,morning,0,0,1,2024-06-10 15:15:26
9481,TX109481,user_9411,Deposit Cash,10099.9,Machakos,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-13 22:36:22
9482,TX109482,user_3611,Pay Bill,305.77,Eldoret,Android,Safaricom,individual,morning,0,0,0,2024-06-02 23:16:07
9483,TX109483,user_6691,Pay Bill,2698.6,Meru,iOS,Telkom Kenya,individual,morning,1,0,0,2024-06-04 21:32:15
9484,TX109484,user_3593,Deposit Cash,3600.89,Meru,iOS,Airtel,individual,night,0,0,1,2024-06-10 18:46:41
9485,TX109485,user_1095,Deposit Cash,11145.11,Kisumu,iOS,Airtel,individual,morning,0,1,0,2024-06-07 16:23:41
9486,TX109486,user_7041,Buy Airtime,8052.15,Thika,Android,Airtel,individual,evening,0,0,0,2024-06-28 15:46:27
9487,TX109487,user_6063,Send Money,2033.63,Meru,Feature Phone,Airtel,individual,night,0,0,0,2024-06-07 01:58:24
9488,TX109488,user_9437,Withdraw Cash,9975.51,Nyeri,iOS,Airtel,individual,afternoon,0,0,0,2024-06-29 04:04:22
9489,TX109489,user_4349,Buy Airtime,1981.36,Machakos,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-17 14:26:41
9490,TX109490,user_8644,Lipa na M-Pesa,3879.46,Meru,Android,Airtel,individual,afternoon,0,0,0,2024-06-04 10:51:10
9491,TX109491,user_7560,Send Money,1052.01,Machakos,Android,Airtel,individual,afternoon,0,0,0,2024-06-16 05:14:09
9492,TX109492,user_6247,Deposit Cash,3543.31,Kisumu,iOS,Airtel,individual,morning,0,0,0,2024-06-13 12:39:10
9493,TX109493,user_6356,Pay Bill,2704.1,Nairobi,iOS,Safaricom,individual,evening,0,0,1,2024-06-01 20:49:19
9494,TX109494,user_5077,Send Money,3267.31,Kisumu,iOS,Telkom Kenya,agent,evening,0,0,0,2024-06-03 23:59:02
9495,TX109495,user_5898,Deposit Cash,4017.14,Kisumu,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-04 21:50:12
9496,TX109496,user_2417,Send Money,666.75,Thika,Feature Phone,Telkom Kenya,agent,morning,0,0,0,2024-06-14 21:40:19
9497,TX109497,user_9846,Send Money,1254.68,Kisumu,iOS,Airtel,individual,afternoon,0,0,1,2024-06-23 06:05:44
9498,TX109498,user_1110,Send Money,4664.52,Mombasa,Android,Safaricom,individual,night,0,0,0,2024-06-23 07:47:28
9499,TX109499,user_9281,Lipa na M-Pesa,626.21,Nyeri,Android,Safaricom,individual,afternoon,0,0,0,2024-06-04 07:07:28
9500,TX109500,user_9954,Pay Bill,1476.86,Thika,iOS,Safaricom,agent,night,0,0,0,2024-06-08 07:04:48
9501,TX109501,user_8391,Send Money,3843.17,Nakuru,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-20 04:49:31
9502,TX109502,user_6132,Deposit Cash,9712.53,Kisumu,Android,Airtel,individual,evening,0,0,1,2024-06-22 22:42:49
9503,TX109503,user_3504,Lipa na M-Pesa,274.0,Garissa,Feature Phone,Telkom Kenya,individual,afternoon,1,0,0,2024-06-29 21:08:24
9504,TX109504,user_9289,Buy Airtime,2543.9,Garissa,iOS,Airtel,agent,afternoon,0,0,0,2024-06-22 05:25:57
9505,TX109505,user_6239,Send Money,299.09,Eldoret,Feature Phone,Safaricom,agent,afternoon,1,1,0,2024-06-23 05:37:01
9506,TX109506,user_1292,Lipa na M-Pesa,1668.23,Meru,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-02 12:24:30
9507,TX109507,user_2734,Withdraw Cash,674.94,Mombasa,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-19 10:40:46
9508,TX109508,user_6120,Buy Airtime,3668.77,Mombasa,Android,Airtel,individual,morning,0,0,0,2024-06-04 20:09:34
9509,TX109509,user_7393,Pay Bill,4963.44,Machakos,Feature Phone,Telkom Kenya,agent,evening,0,0,0,2024-06-14 09:30:05
9510,TX109510,user_3196,Send Money,994.51,Eldoret,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-27 04:16:38
9511,TX109511,user_4466,Send Money,4367.58,Garissa,Feature Phone,Telkom Kenya,agent,morning,0,1,0,2024-06-07 00:50:40
9512,TX109512,user_2906,Lipa na M-Pesa,2072.24,Kisumu,iOS,Telkom Kenya,individual,night,0,0,0,2024-06-13 01:30:38
9513,TX109513,user_2721,Pay Bill,1167.21,Nyeri,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-03 17:04:16
9514,TX109514,user_2816,Withdraw Cash,2593.78,Meru,Feature Phone,Safaricom,agent,morning,0,0,0,2024-06-20 16:56:11
9515,TX109515,user_9444,Buy Airtime,1671.15,Nyeri,Android,Telkom Kenya,agent,night,0,0,0,2024-06-15 15:33:05
9516,TX109516,user_5227,Deposit Cash,914.76,Garissa,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-11 22:38:59
9517,TX109517,user_6775,Pay Bill,4949.19,Garissa,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-01 14:14:08
9518,TX109518,user_4849,Send Money,5589.97,Nairobi,Android,Safaricom,individual,night,0,0,0,2024-06-22 20:50:48
9519,TX109519,user_6228,Lipa na M-Pesa,5638.5,Meru,Android,Safaricom,individual,evening,1,0,0,2024-06-21 19:30:21
9520,TX109520,user_7849,Withdraw Cash,1685.24,Machakos,Feature Phone,Telkom Kenya,individual,afternoon,0,0,0,2024-06-15 21:04:00
9521,TX109521,user_2058,Lipa na M-Pesa,650.17,Mombasa,Android,Telkom Kenya,individual,afternoon,0,0,0,2024-06-11 15:15:46
9522,TX109522,user_3322,Buy Airtime,6423.04,Machakos,Android,Safaricom,individual,night,0,1,0,2024-06-22 19:54:58
9523,TX109523,user_9378,Pay Bill,1397.83,Mombasa,Android,Safaricom,individual,morning,0,0,0,2024-06-17 16:04:26
9524,TX109524,user_1948,Lipa na M-Pesa,4825.07,Nairobi,Android,Airtel,individual,afternoon,0,0,0,2024-06-21 14:13:57
9525,TX109525,user_9179,Deposit Cash,5952.57,Machakos,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-07 14:21:02
9526,TX109526,user_5359,Deposit Cash,5115.86,Eldoret,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-09 17:18:44
9527,TX109527,user_6660,Lipa na M-Pesa,1728.92,Meru,Android,Safaricom,individual,night,0,0,0,2024-06-07 19:33:07
9528,TX109528,user_8254,Send Money,9733.12,Thika,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-07 18:58:55
9529,TX109529,user_9401,Lipa na M-Pesa,3777.51,Meru,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-26 10:14:07
9530,TX109530,user_3093,Withdraw Cash,3000.98,Meru,Android,Safaricom,individual,night,0,0,0,2024-06-15 18:08:13
9531,TX109531,user_2563,Pay Bill,4189.6,Nairobi,Android,Safaricom,agent,night,0,0,0,2024-06-12 19:33:02
9532,TX109532,user_9217,Buy Airtime,160.15,Nyeri,Android,Safaricom,agent,morning,0,0,1,2024-06-09 13:15:10
9533,TX109533,user_1174,Deposit Cash,1732.99,Garissa,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-03 00:44:56
9534,TX109534,user_2334,Lipa na M-Pesa,7456.6,Nakuru,Feature Phone,Airtel,individual,night,0,1,0,2024-06-21 20:37:58
9535,TX109535,user_1321,Withdraw Cash,614.74,Thika,iOS,Telkom Kenya,individual,afternoon,0,0,0,2024-06-11 00:47:43
9536,TX109536,user_6698,Deposit Cash,1872.92,Kisumu,iOS,Telkom Kenya,individual,morning,0,0,0,2024-06-28 19:40:15
9537,TX109537,user_6604,Deposit Cash,1818.64,Nyeri,Android,Safaricom,individual,afternoon,0,0,0,2024-06-02 07:42:21
9538,TX109538,user_7742,Buy Airtime,1540.42,Mombasa,iOS,Safaricom,individual,morning,1,0,1,2024-06-19 23:55:26
9539,TX109539,user_8436,Deposit Cash,2892.19,Meru,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-09 10:31:14
9540,TX109540,user_9524,Withdraw Cash,19502.84,Nairobi,iOS,Telkom Kenya,individual,night,0,1,0,2024-06-23 05:58:49
9541,TX109541,user_6674,Deposit Cash,1034.29,Nairobi,iOS,Airtel,individual,evening,0,0,0,2024-06-29 09:08:38
9542,TX109542,user_6002,Deposit Cash,4272.22,Meru,Android,Telkom Kenya,individual,night,1,0,0,2024-06-01 14:40:28
9543,TX109543,user_1910,Lipa na M-Pesa,4965.79,Mombasa,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-07 17:14:54
9544,TX109544,user_1949,Lipa na M-Pesa,3073.94,Thika,Feature Phone,Airtel,individual,afternoon,0,0,0,2024-06-26 00:33:04
9545,TX109545,user_6425,Pay Bill,358.96,Thika,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-04 14:47:18
9546,TX109546,user_3514,Send Money,2973.27,Nyeri,Feature Phone,Safaricom,individual,morning,0,0,0,2024-06-18 11:35:06
9547,TX109547,user_8701,Withdraw Cash,10736.39,Meru,iOS,Safaricom,individual,evening,1,0,0,2024-06-19 05:10:59
9548,TX109548,user_1100,Send Money,1465.25,Eldoret,Android,Telkom Kenya,individual,morning,0,0,0,2024-06-04 22:37:28
9549,TX109549,user_5646,Send Money,3572.75,Machakos,iOS,Safaricom,individual,evening,0,0,1,2024-06-12 19:28:03
9550,TX109550,user_7945,Deposit Cash,11213.76,Eldoret,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-19 20:07:38
9551,TX109551,user_3400,Buy Airtime,5598.04,Kisumu,Android,Telkom Kenya,agent,evening,1,1,1,2024-06-08 07:31:05
9552,TX109552,user_6801,Buy Airtime,4080.09,Eldoret,Android,Telkom Kenya,individual,evening,0,0,0,2024-06-18 10:03:07
9553,TX109553,user_3343,Deposit Cash,12409.62,Nairobi,Feature Phone,Telkom Kenya,individual,morning,0,0,0,2024-06-19 20:30:08
9554,TX109554,user_1352,Withdraw Cash,654.61,Nyeri,Feature Phone,Safaricom,individual,evening,0,0,0,2024-06-27 15:53:36
9555,TX109555,user_3955,Send Money,5185.95,Nakuru,Android,Telkom Kenya,individual,morning,0,0,1,2024-06-25 06:21:41
9556,TX109556,user_2018,Pay Bill,1827.99,Garissa,Feature Phone,Telkom Kenya,individual,evening,0,0,0,2024-06-05 14:29:31
9557,TX109557,user_2179,Send Money,1564.37,Kisumu,Feature Phone,Telkom Kenya,individual,night,0,0,0,2024-06-13 13:58:47
9558,TX109558,user_6193,Buy Airtime,2573.8,Nakuru,Feature Phone,Safaricom,individual,night,0,0,0,2024-06-18 15:58:26
9559,TX109559,user_4536,Send Money,120.17,Meru,Feature Phone,Airtel,individual,evening,0,0,0,2024-06-22 10:40:28
9560,TX109560,user_3502,Lipa na M-Pesa,1311.58,Eldoret,Android,Telkom Kenya,individual,morning,1,0,0,2024-06-06 17:28:52
9561,TX109561,user_4819,Lipa na M-Pesa,636.23,Garissa,Android,Airtel,individual,night,0,0,0,2024-06-04 14:25:36
9562,TX109562,user_7855,Pay Bill,522.56,Nakuru,iOS,Airtel,individual,evening,0,0,0,2024-06-02 09:27:56
9563,TX109563,user_1979,Withdraw Cash,1440.23,Mombasa,iOS,Telkom Kenya,individual,evening,0,0,0,2024-06-15 00:07:51
9564,TX109564,user_1976,Send Money,5672.88,Kisumu,Android,Airtel,agent,morning,0,0,0,2024-06-22 12:36:16
9565,TX109565,user_3280,Lipa na M-Pesa,785.87,Machakos,iOS,Airtel,individual,afternoon,0,0,0,2024-06-03 23:51:30
9566,TX109566,user_6897,Withdraw Cash,2653.14,Kisumu,Feature Phone,Telkom Kenya,individual,morning,1,0,1,2024-06-16 01:53:12
9567,TX109567,user_1107,Lipa na M-Pesa,4833.27,Garissa,Feature Phone,Safaricom,individual,afternoon,0,0,0,2024-06-29 06:09:22
9568,TX109568,user_2626,Withdraw Cash,965.01,Nakuru,Android,Airtel,individual,evening,0,0,0,2024-06-13 03:40:23
